"YEAR","PEO_ENFORCE_HANGYE","PEO_ENFORCE_QUYU","ALL(SHIJI)","ALL(SHENGJI)","ALL(BUJI)","CODE_ALL","SUM(SHIJI)","SUM(SHENGJI)","SUM(BUJI)","SUM(SHI_SHENG)","SUM(SHI_BU)","SUM(SHENG_BU)"
2017.0,"医疗","罗湖区",2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2018.0,"医疗","罗湖区",4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2019.0,"医疗","罗湖区",10.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
2016.0,"医疗","南山区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"医疗","南山区",3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2018.0,"医疗","南山区",4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2019.0,"医疗","南山区",12.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
2016.0,"医疗","坪山区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"医疗","坪山区",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018.0,"医疗","坪山区",2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2019.0,"医疗","坪山区",8.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
2016.0,"医疗","市级",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"医疗","市级",3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2018.0,"医疗","市级",7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
2019.0,"医疗","市级",13.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
2016.0,"医疗","盐田区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"医疗","盐田区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,"医疗","盐田区",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019.0,"医疗","盐田区",6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","宝安区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","宝安区",64.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","宝安区",73.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","宝安区",73.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","大鹏新区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","大鹏新区",37.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","大鹏新区",41.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","大鹏新区",41.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","福田区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","福田区",164.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","福田区",253.0,0.0,0.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","福田区",255.0,0.0,0.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","光明区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","光明区",44.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","光明区",64.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","光明区",69.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","龙岗区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","龙岗区",203.0,0.0,0.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","龙岗区",406.0,0.0,0.0,1.0,406.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","龙岗区",435.0,0.0,0.0,1.0,435.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","龙华区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","龙华区",72.0,0.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","龙华区",268.0,0.0,0.0,1.0,268.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","龙华区",299.0,0.0,0.0,1.0,299.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","罗湖区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","罗湖区",118.0,0.0,0.0,1.0,118.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","罗湖区",166.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","罗湖区",168.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","南山区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","南山区",191.0,0.0,0.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","南山区",272.0,0.0,0.0,1.0,272.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","南山区",278.0,0.0,0.0,1.0,278.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","坪山区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","坪山区",54.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","坪山区",150.0,0.0,0.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","坪山区",173.0,0.0,0.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","市级",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","市级",39.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","市级",43.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","市级",89.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0
2016.0,"应急","盐田区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"应急","盐田区",17.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
2018.0,"应急","盐田区",29.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
2019.0,"应急","盐田区",29.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","宝安区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","宝安区",105.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","宝安区",119.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","宝安区",128.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","大鹏新区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","大鹏新区",4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","大鹏新区",24.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","大鹏新区",25.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","福田区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","福田区",27.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","福田区",49.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","福田区",50.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","光明区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","光明区",15.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","光明区",27.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","光明区",27.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","龙岗区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","龙岗区",141.0,0.0,0.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","龙岗区",154.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","龙岗区",154.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","龙华区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","龙华区",27.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","龙华区",45.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","龙华区",51.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","罗湖区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","罗湖区",44.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","罗湖区",64.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","罗湖区",68.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","南山区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","南山区",48.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","南山区",49.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","南山区",50.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","坪山区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","坪山区",20.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","坪山区",24.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","坪山区",30.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","市级",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","市级",54.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","市级",123.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","市级",230.0,0.0,0.0,1.0,230.0,0.0,0.0,0.0,0.0,0.0
2016.0,"住建","盐田区",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,"住建","盐田区",17.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
2018.0,"住建","盐田区",34.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0
2019.0,"住建","盐田区",44.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,12.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,16.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,6.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,6.0,0.0,0.0,0.0,0.0,0.0
,,,,,,1.0,6.0,0.0,0.0,0.0,0.0,0.0
